20537 1 	 [(20537,2)0.886525] 	 [(10682,2)0.906250] 	 0.978234 	 1
20535 1 	 [(20535,2)0.982091] 	 [(11054,2)0.971579] 	 1.010820 	 0
20519 1 	 [(20519,2)0.698587] 	 [(21087,2)0.954416] 	 0.731952 	 1
20508 1 	 [(20508,2)0.809232] 	 [(21223,2)0.945445] 	 0.855927 	 1
20521 1 	 [(20521,2)0.553571] 	 [(20799,2)0.964489] 	 0.573953 	 1
20594 1 	 [(20594,2)0.982800] 	 [(10512,2)0.968207] 	 1.015072 	 0
20591 1 	 [(20591,2)0.596667] 	 [(10921,2)0.970303] 	 0.614929 	 1
20551 1 	 [(20551,2)0.994633] 	 [(20845,2)0.972299] 	 1.022970 	 0
20613 1 	 [(20613,2)0.975670] 	 [(20919,2)0.954647] 	 1.022022 	 0
20680 1 	 [(20680,2)0.452652] 	 [(21223,2)0.905594] 	 0.499840 	 1
20637 1 	 [(20637,2)0.974792] 	 [(10904,2)0.980784] 	 0.993891 	 1
20516 1 	 [(20516,2)0.995338] 	 [(10409,2)0.962810] 	 1.033784 	 0
20536 1 	 [(20536,2)0.994513] 	 [(20395,2)0.977525] 	 1.017379 	 0
20606 1 	 [(20606,2)0.969697] 	 [(21251,2)0.977941] 	 0.991570 	 1
20454 1 	 [(20454,2)0.975791] 	 [(21328,2)0.955634] 	 1.021093 	 0
20566 1 	 [(20566,2)0.951267] 	 [(10682,2)0.970395] 	 0.980288 	 1
20546 1 	 [(20546,2)0.508085] 	 [(20078,2)0.962175] 	 0.528059 	 1
20533 1 	 [(20533,2)0.614035] 	 [(10680,2)0.947776] 	 0.647869 	 1
20581 1 	 [(20581,2)0.554945] 	 [(20772,2)0.969981] 	 0.572119 	 1
20532 1 	 [(20532,2)0.956089] 	 [(10762,2)0.953162] 	 1.003071 	 0
20655 1 	 [(20655,2)0.976920] 	 [(10007,2)0.973268] 	 1.003752 	 0
20557 1 	 [(20557,2)0.995988] 	 [(20712,2)0.970746] 	 1.026003 	 0
20670 1 	 [(20670,2)0.782002] 	 [(10652,2)0.972901] 	 0.803784 	 1
20654 1 	 [(20654,2)0.994555] 	 [(20811,2)0.984254] 	 1.010466 	 0
20665 1 	 [(20665,2)0.995897] 	 [(20126,2)0.972778] 	 1.023766 	 0
20584 1 	 [(20584,2)0.348916] 	 [(20508,2)0.932203] 	 0.374292 	 1
20497 1 	 [(20497,2)0.602978] 	 [(20016,2)0.953846] 	 0.632154 	 1
20541 1 	 [(20541,2)0.986418] 	 [(21231,2)0.973656] 	 1.013107 	 0
20550 1 	 [(20550,2)0.436098] 	 [(20927,2)0.964000] 	 0.452384 	 1
20580 1 	 [(20580,2)0.890779] 	 [(20797,2)0.965706] 	 0.922412 	 1
20691 1 	 [(20691,2)0.992850] 	 [(20712,2)0.963019] 	 1.030977 	 0
20569 1 	 [(20569,2)0.861247] 	 [(20406,2)0.926220] 	 0.929851 	 1
20586 1 	 [(20586,2)0.990857] 	 [(20307,2)0.956463] 	 1.035960 	 0
20558 1 	 [(20558,2)0.620516] 	 [(21232,2)0.934641] 	 0.663908 	 1
20560 1 	 [(20560,2)0.995837] 	 [(20820,2)0.979487] 	 1.016692 	 0
20638 1 	 [(20638,2)0.595041] 	 [(21074,2)0.975039] 	 0.610274 	 1
20664 1 	 [(20664,2)0.571906] 	 [(20680,2)0.942029] 	 0.607100 	 1
20482 1 	 [(20482,2)0.856847] 	 [(20931,2)0.917881] 	 0.933506 	 1
20624 1 	 [(20624,2)0.933873] 	 [(10888,2)0.972614] 	 0.960168 	 1
20553 1 	 [(20553,2)0.951644] 	 [(21047,2)0.962535] 	 0.988685 	 1
20495 1 	 [(20495,2)0.978198] 	 [(10706,2)0.979583] 	 0.998586 	 1
20657 1 	 [(20657,2)0.951389] 	 [(20820,2)0.967857] 	 0.982985 	 1
20531 1 	 [(20531,2)0.922780] 	 [(20408,2)0.970623] 	 0.950709 	 1
20685 1 	 [(20685,2)0.970833] 	 [(20820,2)0.969375] 	 1.001504 	 0
20543 1 	 [(20543,2)0.642832] 	 [(20558,2)0.966788] 	 0.664915 	 1
20477 1 	 [(20477,2)0.794286] 	 [(10021,2)0.968726] 	 0.819928 	 1
20835 1 	 [(20835,2)0.474026] 	 [(20680,2)0.952652] 	 0.497586 	 1
20820 1 	 [(20820,2)0.630769] 	 [(21087,2)0.965100] 	 0.653579 	 1
20741 1 	 [(20741,2)0.901285] 	 [(20105,2)0.957118] 	 0.941665 	 1
20767 1 	 [(20767,2)0.967375] 	 [(10634,2)0.983108] 	 0.983997 	 1
20722 1 	 [(20722,2)0.994094] 	 [(10412,2)0.963091] 	 1.032191 	 0
20884 1 	 [(20884,2)0.975644] 	 [(20521,2)0.964286] 	 1.011779 	 0
20704 1 	 [(20704,2)0.545898] 	 [(11140,2)0.951814] 	 0.573534 	 1
20792 1 	 [(20792,2)0.551650] 	 [(20824,2)0.923150] 	 0.597574 	 1
20859 1 	 [(20859,2)0.505848] 	 [(20059,2)0.932524] 	 0.542450 	 1
20729 1 	 [(20729,2)0.992424] 	 [(20533,2)0.982807] 	 1.009785 	 0
20706 1 	 [(20706,2)0.985527] 	 [(21203,2)0.976702] 	 1.009036 	 0
20881 1 	 [(20881,2)0.991718] 	 [(20824,2)0.948797] 	 1.045237 	 0
20843 1 	 [(20843,2)0.786528] 	 [(20832,2)0.952102] 	 0.826096 	 1
20693 1 	 [(20693,2)0.968905] 	 [(20105,2)0.952652] 	 1.017061 	 0
20863 1 	 [(20863,2)0.760633] 	 [(11297,2)0.971020] 	 0.783334 	 1
20718 1 	 [(20718,2)0.688519] 	 [(21223,2)0.948718] 	 0.725736 	 1
20831 1 	 [(20831,2)0.963267] 	 [(10636,2)0.965056] 	 0.998146 	 1
20731 1 	 [(20731,2)0.984091] 	 [(10706,2)0.965199] 	 1.019573 	 0
20836 1 	 [(20836,2)0.975000] 	 [(20339,2)0.957895] 	 1.017857 	 0
20797 1 	 [(20797,2)0.822464] 	 [(20594,2)0.964362] 	 0.852858 	 1
20856 1 	 [(20856,2)0.888834] 	 [(20824,2)0.926686] 	 0.959153 	 1
20837 1 	 [(20837,2)0.567019] 	 [(20322,2)0.962791] 	 0.588933 	 1
20715 1 	 [(20715,2)0.937834] 	 [(21219,2)0.975638] 	 0.961252 	 1
20700 1 	 [(20700,2)0.813272] 	 [(10489,2)0.967548] 	 0.840550 	 1
20772 1 	 [(20772,2)0.709295] 	 [(20856,2)0.952409] 	 0.744738 	 1
20840 1 	 [(20840,2)0.895138] 	 [(20680,2)0.961478] 	 0.931002 	 1
20824 1 	 [(20824,2)0.535484] 	 [(10300,2)0.946667] 	 0.565652 	 1
20845 1 	 [(20845,2)0.882784] 	 [(20584,2)0.949343] 	 0.929889 	 1
20737 1 	 [(20737,2)0.851795] 	 [(20521,2)0.962912] 	 0.884603 	 1
20776 1 	 [(20776,2)0.992754] 	 [(21327,2)0.957465] 	 1.036857 	 0
20762 1 	 [(20762,2)0.929972] 	 [(20939,2)0.939951] 	 0.989383 	 1
20830 1 	 [(20830,2)0.950206] 	 [(20704,2)0.941818] 	 1.008906 	 0
20822 1 	 [(20822,2)0.965565] 	 [(10485,2)0.925676] 	 1.043092 	 0
20855 1 	 [(20855,2)0.597619] 	 [(20520,2)0.931406] 	 0.641631 	 1
20703 1 	 [(20703,2)0.993808] 	 [(20409,2)0.938800] 	 1.058594 	 0
20712 1 	 [(20712,2)0.550000] 	 [(10602,2)0.903030] 	 0.609061 	 1
20885 1 	 [(20885,2)0.922414] 	 [(10485,2)0.954334] 	 0.966553 	 1
20699 1 	 [(20699,2)0.505000] 	 [(21242,2)0.960484] 	 0.525777 	 1
20888 1 	 [(20888,2)0.641577] 	 [(20016,2)0.932796] 	 0.687800 	 1
20799 1 	 [(20799,2)0.970779] 	 [(10602,2)0.930736] 	 1.043023 	 0
20872 1 	 [(20872,2)0.978395] 	 [(20030,2)0.954416] 	 1.025124 	 0
20811 1 	 [(20811,2)0.987092] 	 [(10027,2)0.957900] 	 1.030475 	 0
20808 1 	 [(20808,2)0.983860] 	 [(10944,2)0.954710] 	 1.030533 	 0
20815 1 	 [(20815,2)0.531215] 	 [(20069,2)0.946581] 	 0.561193 	 1
20768 1 	 [(20768,2)0.328372] 	 [(21317,2)0.919791] 	 0.357007 	 1
20890 1 	 [(20890,2)0.995142] 	 [(20933,2)0.972650] 	 1.023124 	 0
20757 1 	 [(20757,2)0.987595] 	 [(10921,2)0.961212] 	 1.027448 	 0
20869 1 	 [(20869,2)0.779085] 	 [(10306,2)0.935829] 	 0.832508 	 1
20852 1 	 [(20852,2)0.514987] 	 [(20908,2)0.969925] 	 0.530955 	 1
20832 1 	 [(20832,2)0.967003] 	 [(10784,2)0.959365] 	 1.007962 	 0
20972 1 	 [(20972,2)0.975845] 	 [(11310,2)0.970652] 	 1.005350 	 0
21138 1 	 [(21138,2)0.586735] 	 [(10032,2)0.965561] 	 0.607662 	 1
21136 1 	 [(21136,2)0.582219] 	 [(11297,2)0.944596] 	 0.616368 	 1
20912 1 	 [(20912,2)0.960784] 	 [(21306,2)0.968235] 	 0.992305 	 1
20927 1 	 [(20927,2)0.961014] 	 [(21235,2)0.980463] 	 0.980163 	 1
20922 1 	 [(20922,2)0.685093] 	 [(10771,2)0.978125] 	 0.700415 	 1
21082 1 	 [(21082,2)0.982639] 	 [(10662,2)0.957895] 	 1.025832 	 0
20970 1 	 [(20970,2)0.900407] 	 [(20843,2)0.954089] 	 0.943735 	 1
20942 1 	 [(20942,2)0.371795] 	 [(20069,2)0.961420] 	 0.386714 	 1
21063 1 	 [(21063,2)0.918797] 	 [(10485,2)0.969654] 	 0.947551 	 1
20932 1 	 [(20932,2)0.522132] 	 [(20863,2)0.930283] 	 0.561261 	 1
20926 1 	 [(20926,2)0.634409] 	 [(10512,2)0.951872] 	 0.666486 	 1
20987 1 	 [(20987,2)0.763655] 	 [(20339,2)0.968653] 	 0.788368 	 1
21132 1 	 [(21132,2)0.984375] 	 [(10771,2)0.968359] 	 1.016539 	 0
21065 1 	 [(21065,2)0.969393] 	 [(20477,2)0.960976] 	 1.008759 	 0
20955 1 	 [(20955,2)0.987421] 	 [(20558,2)0.971093] 	 1.016814 	 0
20939 1 	 [(20939,2)0.989247] 	 [(10436,2)0.970507] 	 1.019309 	 0
20961 1 	 [(20961,2)0.552805] 	 [(21087,2)0.967677] 	 0.571270 	 1
21047 1 	 [(21047,2)0.531215] 	 [(20939,2)0.931624] 	 0.570203 	 1
20981 1 	 [(20981,2)0.986138] 	 [(20955,2)0.966898] 	 1.019899 	 0
21087 1 	 [(21087,2)0.923611] 	 [(20820,2)0.953977] 	 0.968169 	 1
21141 1 	 [(21141,2)0.956387] 	 [(21219,2)0.971569] 	 0.984374 	 1
21144 1 	 [(21144,2)0.994231] 	 [(21203,2)0.975305] 	 1.019405 	 0
21134 1 	 [(21134,2)0.923517] 	 [(10682,2)0.974047] 	 0.948124 	 1
20979 1 	 [(20979,2)0.826651] 	 [(20453,2)0.941176] 	 0.878317 	 1
21074 1 	 [(21074,2)0.777278] 	 [(21327,2)0.972222] 	 0.799486 	 1
20919 1 	 [(20919,2)0.980265] 	 [(10031,2)0.970652] 	 1.009904 	 0
21053 1 	 [(21053,2)0.933386] 	 [(10319,2)0.958472] 	 0.973827 	 1
21142 1 	 [(21142,2)0.994349] 	 [(20976,2)0.978022] 	 1.016694 	 0
20908 1 	 [(20908,2)0.716945] 	 [(11201,2)0.934959] 	 0.766820 	 1
21140 1 	 [(21140,2)0.405343] 	 [(20028,2)0.928323] 	 0.436640 	 1
20998 1 	 [(20998,2)0.900744] 	 [(21219,2)0.956408] 	 0.941799 	 1
20933 1 	 [(20933,2)0.885714] 	 [(21087,2)0.935714] 	 0.946565 	 1
20931 1 	 [(20931,2)0.614286] 	 [(20933,2)0.925309] 	 0.663871 	 1
20967 1 	 [(20967,2)0.655102] 	 [(20680,2)0.958333] 	 0.683585 	 1
21060 1 	 [(21060,2)0.766736] 	 [(11324,2)0.974074] 	 0.787143 	 1
21086 1 	 [(21086,2)0.660664] 	 [(20395,2)0.968160] 	 0.682391 	 1
21080 1 	 [(21080,2)0.989461] 	 [(20939,2)0.966530] 	 1.023725 	 0
21137 1 	 [(21137,2)0.996512] 	 [(11257,2)0.957188] 	 1.041083 	 0
20906 1 	 [(20906,2)0.693750] 	 [(20145,2)0.959500] 	 0.723033 	 1
21131 1 	 [(21131,2)0.994293] 	 [(10754,2)0.984720] 	 1.009722 	 0
20902 1 	 [(20902,2)0.517143] 	 [(20863,2)0.962185] 	 0.537467 	 1
20965 1 	 [(20965,2)0.410131] 	 [(11322,2)0.942308] 	 0.435241 	 1
20990 1 	 [(20990,2)0.637964] 	 [(20888,2)0.958656] 	 0.665478 	 1
20980 1 	 [(20980,2)0.616228] 	 [(20052,2)0.953028] 	 0.646600 	 1
20985 1 	 [(20985,2)0.995287] 	 [(20069,2)0.988201] 	 1.007171 	 0
20899 1 	 [(20899,2)0.755991] 	 [(11149,2)0.957374] 	 0.789651 	 1
21036 1 	 [(21036,2)0.904255] 	 [(10602,2)0.970303] 	 0.931931 	 1
20976 1 	 [(20976,2)0.659130] 	 [(10512,2)0.946640] 	 0.696284 	 1
21135 1 	 [(21135,2)0.951076] 	 [(21219,2)0.976305] 	 0.974159 	 1
21242 1 	 [(21242,2)0.924981] 	 [(10796,2)0.935599] 	 0.988651 	 1
21206 1 	 [(21206,2)0.668636] 	 [(21274,2)0.963182] 	 0.694195 	 1
21148 1 	 [(21148,2)0.748968] 	 [(20815,2)0.978785] 	 0.765202 	 1
21230 1 	 [(21230,2)0.860959] 	 [(20939,2)0.965395] 	 0.891820 	 1
21304 1 	 [(21304,2)0.892256] 	 [(10762,2)0.972294] 	 0.917681 	 1
21305 1 	 [(21305,2)0.978780] 	 [(10944,2)0.964080] 	 1.015248 	 0
21221 1 	 [(21221,2)0.546218] 	 [(20712,2)0.936471] 	 0.583273 	 1
21203 1 	 [(21203,2)0.921951] 	 [(10706,2)0.965972] 	 0.954428 	 1
21243 1 	 [(21243,2)0.986150] 	 [(20558,2)0.965938] 	 1.020925 	 0
21151 1 	 [(21151,2)0.503180] 	 [(10512,2)0.947584] 	 0.531014 	 1
21232 1 	 [(21232,2)0.604527] 	 [(20580,2)0.969388] 	 0.623617 	 1
21278 1 	 [(21278,2)0.978723] 	 [(10615,2)0.975184] 	 1.003629 	 0
21293 1 	 [(21293,2)0.911067] 	 [(10007,2)0.964326] 	 0.944771 	 1
21241 1 	 [(21241,2)0.859341] 	 [(10706,2)0.942857] 	 0.911422 	 1
21265 1 	 [(21265,2)0.937500] 	 [(10904,2)0.954963] 	 0.981713 	 1
21201 1 	 [(21201,2)0.474375] 	 [(20863,2)0.940441] 	 0.504418 	 1
21267 1 	 [(21267,2)0.994395] 	 [(10412,2)0.984668] 	 1.009878 	 0
21321 1 	 [(21321,2)0.946553] 	 [(10921,2)0.970885] 	 0.974938 	 1
21217 1 	 [(21217,2)0.687987] 	 [(21223,2)0.970696] 	 0.708756 	 1
21231 1 	 [(21231,2)0.632500] 	 [(20126,2)0.955556] 	 0.661918 	 1
21212 1 	 [(21212,2)0.778547] 	 [(20029,2)0.964589] 	 0.807128 	 1
21306 1 	 [(21306,2)0.886667] 	 [(10455,2)0.964444] 	 0.919356 	 1
21257 1 	 [(21257,2)0.935977] 	 [(20908,2)0.971195] 	 0.963737 	 1
21329 1 	 [(21329,2)0.989727] 	 [(10031,2)0.963554] 	 1.027163 	 0
21326 1 	 [(21326,2)0.994805] 	 [(11140,2)0.979728] 	 1.015389 	 0
21289 1 	 [(21289,2)0.929577] 	 [(20149,2)0.970922] 	 0.957417 	 1
21240 1 	 [(21240,2)0.885593] 	 [(10575,2)0.974773] 	 0.908512 	 1
21235 1 	 [(21235,2)0.706763] 	 [(20009,2)0.938262] 	 0.753268 	 1
21149 1 	 [(21149,2)0.978992] 	 [(10758,2)0.967806] 	 1.011558 	 0
21317 1 	 [(21317,2)0.920342] 	 [(10441,2)0.936368] 	 0.982885 	 1
21247 1 	 [(21247,2)0.894444] 	 [(20145,2)0.971579] 	 0.920609 	 1
21251 1 	 [(21251,2)0.982571] 	 [(10276,2)0.952242] 	 1.031850 	 0
21219 1 	 [(21219,2)0.675676] 	 [(20282,2)0.974138] 	 0.693614 	 1
21328 1 	 [(21328,2)0.546311] 	 [(11251,2)0.958974] 	 0.569683 	 1
21220 1 	 [(21220,2)0.518333] 	 [(10149,2)0.948718] 	 0.546351 	 1
21156 1 	 [(21156,2)0.838073] 	 [(20052,2)0.971606] 	 0.862565 	 1
21263 1 	 [(21263,2)0.797366] 	 [(20888,2)0.957672] 	 0.832609 	 1
21327 1 	 [(21327,2)0.929977] 	 [(10520,2)0.964912] 	 0.963795 	 1
21272 1 	 [(21272,2)0.501093] 	 [(20855,2)0.967347] 	 0.518007 	 1
21153 1 	 [(21153,2)0.861154] 	 [(21263,2)0.959083] 	 0.897893 	 1
21302 1 	 [(21302,2)0.966330] 	 [(20339,2)0.976555] 	 0.989530 	 1
21325 1 	 [(21325,2)0.555008] 	 [(20680,2)0.962879] 	 0.576405 	 1
21223 1 	 [(21223,2)0.371795] 	 [(10149,2)0.923077] 	 0.402778 	 1
21211 1 	 [(21211,2)0.600473] 	 [(20824,2)0.942652] 	 0.637004 	 1
21294 1 	 [(21294,2)0.832776] 	 [(20824,2)0.949752] 	 0.876835 	 1
21255 1 	 [(21255,2)0.987395] 	 [(20664,2)0.969457] 	 1.018503 	 0
21318 1 	 [(21318,2)0.652174] 	 [(20282,2)0.952024] 	 0.685039 	 1
21297 1 	 [(21297,2)0.955182] 	 [(21087,2)0.979984] 	 0.974691 	 1
21314 1 	 [(21314,2)0.652482] 	 [(10863,2)0.956578] 	 0.682100 	 1
21274 1 	 [(21274,2)0.359202] 	 [(21235,2)0.955100] 	 0.376088 	 1
